Rg1,Rg2,Rg3,Erro
0.09,0.18,0.08,0.08123840332031187
0.09,0.18,0.09,0.08137573242187437
0.09,0.18,0.1,0.08151178995768167
0.09,0.18,0.11,0.08164594014485616
0.09,0.18,0.12,0.08177754720052022
0.09,0.18,0.13,0.08190661112467386
0.09,0.18,0.14,0.08203313191731709
0.09,0.18,0.15,0.0821577453613275
0.09,0.18,0.16,0.08228045145670511
0.09,0.18,0.17,0.0824012502034499
0.09,0.18,0.18,0.08252077738443948
0.09,0.18,0.19,0.08263776143391866
0.09,0.18,0.2,0.082752838134765
0.09,0.19,0.01,0.07998845418294209
0.09,0.19,0.02,0.08015185038248636
0.09,0.19,0.03,0.080311431884765
0.09,0.19,0.04,0.08046656290690042
0.09,0.19,0.05,0.08061724344889261
0.09,0.19,0.06,0.08076538085937437
0.09,0.19,0.07,0.08091033935546812
0.09,0.19,0.08,0.08105275472005147
0.09,0.19,0.09,0.08119071960449156
0.09,0.19,0.1,0.08132677714029886
0.09,0.19,0.11,0.08146219889322855
0.09,0.19,0.12,0.08159380594889261
0.09,0.19,0.13,0.08172350565592386
0.09,0.19,0.14,0.08185002644856709
0.09,0.19,0.15,0.08197654724121031
0.09,0.19,0.16,0.08209925333658792
0.09,0.19,0.17,0.08222068786621031
0.09,0.19,0.18,0.0823395792643223
0.09,0.19,0.19,0.08245847066243428
0.09,0.19,0.2,0.08257418314615823
0.09,0.2,0.01,0.07980344136555928
0.09,0.2,0.02,0.07996683756510355
0.09,0.2,0.03,0.08012578328450459
0.09,0.2,0.04,0.08028282165527281
0.09,0.2,0.05,0.08043477376302022
0.09,0.2,0.06,0.08058291117350198
0.09,0.2,0.07,0.08072659810384053
0.09,0.2,0.08,0.08086964925130147
0.09,0.2,0.09,0.08100952148437437
0.09,0.2,0.1,0.08114621480305928
0.09,0.2,0.11,0.08128100077311136
0.09,0.2,0.12,0.08141260782877542
0.09,0.2,0.13,0.08154294331868428
0.09,0.2,0.14,0.08167137145996031
0.09,0.2,0.15,0.08179725646972594
0.09,0.2,0.16,0.08192123413085875
0.09,0.2,0.17,0.08204266866048116
0.09,0.2,0.18,0.08216346740722594
0.09,0.2,0.19,0.08228108723958272
0.09,0.2,0.2,0.08239679972330667
0.1,0.01,0.01,0.08325828552246031
0.1,0.01,0.02,0.08340642293294209
0.1,0.01,0.03,0.08355201721191344
0.1,0.01,0.04,0.08369125366210875
0.1,0.01,0.05,0.08382921854654886
0.1,0.01,0.06,0.08396273295084573
0.1,0.01,0.07,0.08409370422363219
0.1,0.01,0.08,0.08422086079915303
0.1,0.01,0.09,0.08434611002604105
0.1,0.01,0.1,0.08446818033854105
0.1,0.01,0.11,0.08458834330240823
0.1,0.01,0.12,0.08470659891764261
0.1,0.01,0.13,0.08482167561848897
0.1,0.01,0.14,0.08493548075358011
0.1,0.01,0.15,0.08504610697428323
0.1,0.01,0.16,0.08515546162923116
0.1,0.01,0.17,0.08526290893554625
0.1,0.01,0.18,0.08536908467610616
0.1,0.01,0.19,0.08547271728515562
0.1,0.01,0.2,0.0855750783284499
0.1,0.02,0.01,0.08297154744466084
0.1,0.02,0.02,0.08312095642089781
0.1,0.02,0.03,0.08326655069986917
0.1,0.02,0.04,0.0834083302815749
0.1,0.02,0.05,0.083546295166015
0.1,0.02,0.06,0.08368171691894469
0.1,0.02,0.07,0.08381268819173116
0.1,0.02,0.08,0.08394111633300719
0.1,0.02,0.09,0.08406890869140562
0.1,0.02,0.1,0.08419097900390562
0.1,0.02,0.11,0.08431241353352803
0.1,0.02,0.12,0.08443194071451761
0.1,0.02,0.13,0.08454828898111917
0.1,0.02,0.14,0.08466209411621031
0.1,0.02,0.15,0.08477462768554625
0.1,0.02,0.16,0.08488461812337178
0.1,0.02,0.17,0.08499397277831969
0.1,0.02,0.18,0.08509951273600198
0.1,0.02,0.19,0.08520505269368428
0.1,0.02,0.2,0.08530741373697855
0.1,0.03,0.01,0.08269243876139261
0.1,0.03,0.02,0.0828437550862624
0.1,0.03,0.03,0.08299062093098897
0.1,0.03,0.04,0.0831336720784499
0.1,0.03,0.05,0.08327227274576761
0.1,0.03,0.06,0.0834089660644525
0.1,0.03,0.07,0.08354120890299417
0.1,0.03,0.08,0.08367090861002542
0.1,0.03,0.09,0.08379933675130147
0.1,0.03,0.1,0.08392331441243428
0.1,0.03,0.11,0.08404474894205667
0.1,0.03,0.12,0.08416491190592386
0.1,0.03,0.13,0.08428253173828062
0.1,0.03,0.14,0.08439760843912698
0.1,0.03,0.15,0.08451077779134053
0.1,0.03,0.16,0.08462267557779886
0.1,0.03,0.17,0.08473139444986917
0.1,0.03,0.18,0.08483947753906187
0.1,0.03,0.19,0.08494565327962178
0.1,0.03,0.2,0.08504928588867125
0.1,0.04,0.01,0.08242286682128844
0.1,0.04,0.02,0.08257481892903584
0.1,0.04,0.03,0.08272359212239522
0.1,0.04,0.04,0.08286727905273375
0.1,0.04,0.05,0.08300715128580667
0.1,0.04,0.06,0.08314448038736917
0.1,0.04,0.07,0.08327799479166605
0.1,0.04,0.08,0.08340960184733011
0.1,0.04,0.09,0.08353739420572855
0.1,0.04,0.1,0.08366327921549417
0.1,0.04,0.11,0.08378598531087178
0.1,0.04,0.12,0.08390678405761656
0.1,0.04,0.13,0.08402567545572855
0.1,0.04,0.14,0.0841413879394525
0.1,0.04,0.15,0.08425519307454366
0.1,0.04,0.16,0.08436645507812437
0.1,0.04,0.17,0.08447771708170511
0.1,0.04,0.18,0.08458580017089781
0.1,0.04,0.19,0.08469261169433531
0.1,0.04,0.2,0.08479815165201761
0.1,0.05,0.01,0.08216156005859312
0.1,0.05,0.02,0.08231478373209573
0.1,0.05,0.03,0.08246355692545511
0.1,0.05,0.04,0.08260851542154886
0.1,0.05,0.05,0.08274902343749937
0.1,0.05,0.06,0.08288762410481709
0.1,0.05,0.07,0.08302304585774678
0.1,0.05,0.08,0.08315401713053323
0.1,0.05,0.09,0.08328435262044209
0.1,0.05,0.1,0.0834089660644525
0.1,0.05,0.11,0.08353421529134053
0.1,0.05,0.12,0.08365437825520772
0.1,0.05,0.13,0.0837739054361973
0.1,0.05,0.14,0.08389216105143167
0.1,0.05,0.15,0.08400660196940042
0.1,0.05,0.16,0.08411849975585875
0.1,0.05,0.17,0.08423103332519469
0.1,0.05,0.18,0.0843391164143874
0.1,0.05,0.19,0.08444719950358011
0.1,0.05,0.2,0.08455337524414
0.1,0.06,0.01,0.08190851847330667
0.1,0.06,0.02,0.08206237792968687
0.1,0.06,0.03,0.08221051534016866
0.1,0.06,0.04,0.08235801696777281
0.1,0.06,0.05,0.08249916076660094
0.1,0.06,0.06,0.08263839721679625
0.1,0.06,0.07,0.08277445475260355
0.1,0.06,0.08,0.08290669759114522
0.1,0.06,0.09,0.08303576151529886
0.1,0.06,0.1,0.0831635538736973
0.1,0.06,0.11,0.08328943888346292
0.1,0.06,0.12,0.08341023763020772
0.1,0.06,0.13,0.0835304005940749
0.1,0.06,0.14,0.08364929199218687
0.1,0.06,0.15,0.08376436869303323
0.1,0.06,0.16,0.08387880961100198
0.1,0.06,0.17,0.08399007161458272
0.1,0.06,0.18,0.08410069783528584
0.1,0.06,0.19,0.08420878092447855
0.1,0.06,0.2,0.08431622823079366
0.1,0.07,0.01,0.08166119893391866
0.1,0.07,0.02,0.08181442260742125
0.1,0.07,0.03,0.08196573893229105
0.1,0.07,0.04,0.08211196899414
0.1,0.07,0.05,0.08225565592447855
0.1,0.07,0.06,0.08239552815755147
0.1,0.07,0.07,0.08253222147623636
0.1,0.07,0.08,0.08266510009765562
0.1,0.07,0.09,0.08279543558756448
0.1,0.07,0.1,0.08292386372884053
0.1,0.07,0.11,0.08304974873860616
0.1,0.07,0.12,0.08317309061686136
0.1,0.07,0.13,0.08329388936360616
0.1,0.07,0.14,0.08341278076171812
0.1,0.07,0.15,0.08352849324544209
0.1,0.07,0.16,0.08364293416341084
0.1,0.07,0.17,0.08375673929850198
0.1,0.07,0.18,0.0838667297363275
0.1,0.07,0.19,0.08397672017415303
0.1,0.07,0.2,0.08408480326334573
0.1,0.08,0.01,0.08141960144042906
0.1,0.08,0.02,0.08157473246256448
0.1,0.08,0.03,0.08172668457031187
0.1,0.08,0.04,0.08187418619791605
0.1,0.08,0.05,0.08201787312825459
0.1,0.08,0.06,0.08215838114420511
0.1,0.08,0.07,0.08229634602864522
0.1,0.08,0.08,0.08242986043294209
0.1,0.08,0.09,0.08256210327148375
0.1,0.08,0.1,0.0826905314127598
0.1,0.08,0.11,0.08281641642252542
0.1,0.08,0.12,0.08294039408365823
0.1,0.08,0.13,0.08306182861328062
0.1,0.08,0.14,0.08318199157714781
0.1,0.08,0.15,0.08329833984374937
0.1,0.08,0.16,0.08341405232747334
0.1,0.08,0.17,0.08352658589680928
0.1,0.08,0.18,0.08363975524902281
0.1,0.08,0.19,0.08375038146972594
0.1,0.08,0.2,0.08385846455891866
0.1,0.09,0.01,0.08118563334147073
0.1,0.09,0.02,0.08134203592936136
0.1,0.09,0.03,0.08149271647135355
0.1,0.09,0.04,0.08164212544759053
0.1,0.09,0.05,0.08178644816080667
0.1,0.09,0.06,0.08192695617675719
0.1,0.09,0.07,0.0820649210611973
0.1,0.09,0.08,0.08220097859700459
0.1,0.09,0.09,0.08233258565266866
0.1,0.09,0.1,0.0824622853596999
0.1,0.09,0.11,0.08259007771809834
0.1,0.09,0.12,0.08271469116210875
0.1,0.09,0.13,0.08283676147460875
0.1,0.09,0.14,0.08295628865559834
0.1,0.09,0.15,0.08307454427083272
0.1,0.09,0.16,0.08319025675455667
0.1,0.09,0.17,0.08330469767252542
0.1,0.09,0.18,0.08341723124186136
0.1,0.09,0.19,0.08352785746256448
0.1,0.09,0.2,0.08363848368326761
0.1,0.1,0.01,0.08095547993977803
0.1,0.1,0.02,0.08111315409342386
0.1,0.1,0.03,0.08126574198404886
0.1,0.1,0.04,0.08141451517740823
0.1,0.1,0.05,0.08156010945637959
0.1,0.1,0.06,0.08170188903808531
0.1,0.1,0.07,0.08184112548828062
0.1,0.1,0.08,0.08197654724121031
0.1,0.1,0.09,0.08210942586262959
0.1,0.1,0.1,0.08223976135253844
0.1,0.1,0.11,0.08236818949381448
0.1,0.1,0.12,0.0824934387207025
0.1,0.1,0.13,0.0826155090332025
0.1,0.1,0.14,0.08273567199706969
0.1,0.1,0.15,0.08285456339518167
0.1,0.1,0.16,0.08297218322753844
0.1,0.1,0.17,0.08308598836262959
0.1,0.1,0.18,0.08320042928059834
0.1,0.1,0.19,0.08331232706705667
0.1,0.1,0.2,0.08342168172200459
0.1,0.11,0.01,0.08073232014973897
0.1,0.11,0.02,0.0808899943033848
0.1,0.11,0.03,0.081043853759765
0.1,0.11,0.04,0.08119326273600198
0.1,0.11,0.05,0.08133885701497334
0.1,0.11,0.06,0.08148190816243428
0.1,0.11,0.07,0.08162178039550719
0.1,0.11,0.08,0.08175656636555928
0.1,0.11,0.09,0.08189071655273375
0.1,0.11,0.1,0.08202168782552022
0.1,0.11,0.11,0.08215075174967386
0.1,0.11,0.12,0.08227663675943948
0.1,0.11,0.13,0.08239934285481709
0.1,0.11,0.14,0.08252014160156187
0.1,0.11,0.15,0.08264030456542906
0.1,0.11,0.16,0.08275856018066344
0.1,0.11,0.17,0.08287300109863219
0.1,0.11,0.18,0.08298807779947855
0.1,0.11,0.19,0.08310061136881448
0.1,0.11,0.2,0.08321060180664
0.1,0.12,0.01,0.08051233927408792
0.1,0.12,0.02,0.08067128499348897
0.1,0.12,0.03,0.08082514444986917
0.1,0.12,0.04,0.08097646077473897
0.1,0.12,0.05,0.08112332661946553
0.1,0.12,0.06,0.08126574198404886
0.1,0.12,0.07,0.08140624999999937
0.1,0.12,0.08,0.08154357910156187
0.1,0.12,0.09,0.08167709350585875
0.1,0.12,0.1,0.08180870056152281
0.1,0.12,0.11,0.08193776448567647
0.1,0.12,0.12,0.08206428527831969
0.1,0.12,0.13,0.0821876271565749
0.1,0.12,0.14,0.08231096903483011
0.1,0.12,0.15,0.08242986043294209
0.1,0.12,0.16,0.08254875183105406
0.1,0.12,0.17,0.08266573588053323
0.1,0.12,0.18,0.08278081258137959
0.1,0.12,0.19,0.08289271036783792
0.1,0.12,0.2,0.08300524393717386
0.1,0.13,0.01,0.08029871622721292
0.1,0.13,0.02,0.08045702616373636
0.1,0.13,0.03,0.08061215718587178
0.1,0.13,0.04,0.08076347351074156
0.1,0.13,0.05,0.08091097513834573
0.1,0.13,0.06,0.08105529785156187
0.1,0.13,0.07,0.0811958058675124
0.1,0.13,0.08,0.0813337707519525
0.1,0.13,0.09,0.08146792093912698
0.1,0.13,0.1,0.08159952799479105
0.1,0.13,0.11,0.0817298634846999
0.1,0.13,0.12,0.08185638427734312
0.1,0.13,0.13,0.08198099772135355
0.1,0.13,0.14,0.08210370381673116
0.1,0.13,0.15,0.08222513834635355
0.1,0.13,0.16,0.08234466552734312
0.1,0.13,0.17,0.08246101379394469
0.1,0.13,0.18,0.08257672627766866
0.1,0.13,0.19,0.0826905314127598
0.1,0.13,0.2,0.08280306498209573
0.1,0.14,0.01,0.08008890787760355
0.1,0.14,0.02,0.08024785359700459
0.1,0.14,0.03,0.08040298461914
0.1,0.14,0.04,0.080555572509765
0.1,0.14,0.05,0.08070307413736917
0.1,0.14,0.06,0.08084803263346292
0.1,0.14,0.07,0.08098917643229105
0.1,0.14,0.08,0.08112714131673116
0.1,0.14,0.09,0.08126319885253844
0.1,0.14,0.1,0.08139544169108011
0.1,0.14,0.11,0.08152641296386656
0.1,0.14,0.12,0.081654205322265
0.1,0.14,0.13,0.08177818298339781
0.1,0.14,0.14,0.08190279642740823
0.1,0.14,0.15,0.08202359517415303
0.1,0.14,0.16,0.08214312235514261
0.1,0.14,0.17,0.08226137797037698
0.1,0.14,0.18,0.08237709045410094
0.1,0.14,0.19,0.0824921671549473
0.1,0.14,0.2,0.08260406494140562
0.1,0.15,0.01,0.0798829142252598
0.1,0.15,0.02,0.08004376729329366
0.1,0.15,0.03,0.08020016988118428
0.1,0.15,0.04,0.08035085042317647
0.1,0.15,0.05,0.08050025939941344
0.1,0.15,0.06,0.08064458211262959
0.1,0.15,0.07,0.08078763326009053
0.1,0.15,0.08,0.08092686971028584
0.1,0.15,0.09,0.08106165568033792
0.1,0.15,0.1,0.08119453430175719
0.1,0.15,0.11,0.08132614135742125
0.1,0.15,0.12,0.08145393371581969
0.1,0.15,0.13,0.08158045450846292
0.1,0.15,0.14,0.08170379638671812
0.1,0.15,0.15,0.08182650248209573
0.1,0.15,0.16,0.08194666544596292
0.1,0.15,0.17,0.0820649210611973
0.1,0.15,0.18,0.08218190511067647
0.1,0.15,0.19,0.08229761759440042
0.1,0.15,0.2,0.08241015116373636
0.1,0.16,0.01,0.07968200683593687
0.1,0.16,0.02,0.07984222412109312
0.1,0.16,0.03,0.07999862670898375
0.1,0.16,0.04,0.08015185038248636
0.1,0.16,0.05,0.08030062357584573
0.1,0.16,0.06,0.08044621785481709
0.1,0.16,0.07,0.08058926900227803
0.1,0.16,0.08,0.08072850545247334
0.1,0.16,0.09,0.08086519877115823
0.1,0.16,0.1,0.0809980773925775
0.1,0.16,0.11,0.08112968444824156
0.1,0.16,0.12,0.08125811258951761
0.1,0.16,0.13,0.08138463338216084
0.1,0.16,0.14,0.08150988260904886
0.1,0.16,0.15,0.08163322448730406
0.1,0.16,0.16,0.08175338745117125
0.1,0.16,0.17,0.08187291463216084
0.1,0.16,0.18,0.08199053446451761
0.1,0.16,0.19,0.08210624694824156
0.1,0.16,0.2,0.08221941630045511
0.1,0.17,0.01,0.07948300679524678
0.1,0.17,0.02,0.07964576721191344
0.1,0.17,0.03,0.07980280558268167
0.1,0.17,0.04,0.07995475769042906
0.1,0.17,0.05,0.08010607401529886
0.1,0.17,0.06,0.08025166829427022
0.1,0.17,0.07,0.08039408365885355
0.1,0.17,0.08,0.08053395589192647
0.1,0.17,0.09,0.08067192077636656
0.1,0.17,0.1,0.08080543518066344
0.1,0.17,0.11,0.08093767801920511
0.1,0.17,0.12,0.08106674194335875
0.1,0.17,0.13,0.08119389851887959
0.1,0.17,0.14,0.08131914774576761
0.1,0.17,0.15,0.08144312540690042
0.1,0.17,0.16,0.08156392415364522
0.1,0.17,0.17,0.0816840871175124
0.1,0.17,0.18,0.08180170694986917
0.1,0.17,0.19,0.08191869099934834
0.1,0.17,0.2,0.08203186035156187
0.1,0.18,0.01,0.07928972880045511
0.1,0.18,0.02,0.07945121765136656
0.1,0.18,0.03,0.0796082560221348
0.1,0.18,0.04,0.07976275126139261
0.1,0.18,0.05,0.07991216023762959
0.1,0.18,0.06,0.08006093343098897
0.1,0.18,0.07,0.0802039845784499
0.1,0.18,0.08,0.08034385681152281
0.1,0.18,0.09,0.08048118591308531
0.1,0.18,0.1,0.0806159718831374
0.1,0.18,0.11,0.08074885050455667
0.1,0.18,0.12,0.08087855021158792
0.1,0.18,0.13,0.08100570678710875
0.1,0.18,0.14,0.08113222757975198
0.1,0.18,0.15,0.08125556945800719
0.1,0.18,0.16,0.0813782755533848
0.1,0.18,0.17,0.08149843851725198
0.1,0.18,0.18,0.08161605834960875
0.1,0.18,0.19,0.08173367818196553
0.1,0.18,0.2,0.08184875488281187
0.1,0.19,0.01,0.07909899393717386
0.1,0.19,0.02,0.07926111857096292
0.1,0.19,0.03,0.07941879272460875
0.1,0.19,0.04,0.07957392374674417
0.1,0.19,0.05,0.07972460428873636
0.1,0.19,0.06,0.07987147013346292
0.1,0.19,0.07,0.08001579284667906
0.1,0.19,0.08,0.08015630086262959
0.1,0.19,0.09,0.0802949015299473
0.1,0.19,0.1,0.08042905171712178
0.1,0.19,0.11,0.08056256612141866
0.1,0.19,0.12,0.0806929016113275
0.1,0.19,0.13,0.08082196553548116
0.1,0.19,0.14,0.08094721476236917
0.1,0.19,0.15,0.08107246398925719
0.1,0.19,0.16,0.08119453430175719
0.1,0.19,0.17,0.08131533304850198
0.1,0.19,0.18,0.08143422444661397
0.1,0.19,0.19,0.08155184427897073
0.1,0.19,0.2,0.08166755676269469
0.1,0.2,0.01,0.07891207377115823
0.1,0.2,0.02,0.0790741984049473
0.1,0.2,0.03,0.07923250834147073
0.1,0.2,0.04,0.07938763936360616
0.1,0.2,0.05,0.07953831990559834
0.1,0.2,0.06,0.0796858215332025
0.1,0.2,0.07,0.07983141581217386
0.1,0.2,0.08,0.07997255961100198
0.1,0.2,0.09,0.08011116027831969
0.1,0.2,0.1,0.08024658203124937
0.1,0.2,0.11,0.08037946065266866
0.1,0.2,0.12,0.08051043192545511
0.1,0.2,0.13,0.08064013163248636
0.1,0.2,0.14,0.0807679239908848
0.1,0.2,0.15,0.08089253743489522
0.1,0.2,0.16,0.08101587931315042
0.1,0.2,0.17,0.08113667805989522
0.1,0.2,0.18,0.0812562052408848
0.1,0.2,0.19,0.08137382507324156
0.1,0.2,0.2,0.08149017333984312
0.11,0.01,0.01,0.08242223103841084
0.11,0.01,0.02,0.0825684611002598
0.11,0.01,0.03,0.08271341959635355
0.11,0.01,0.04,0.08285202026367125
0.11,0.01,0.05,0.08298871358235616
0.11,0.01,0.06,0.08312095642089781
0.11,0.01,0.07,0.08325129191080667
0.11,0.01,0.08,0.0833784484863275
0.11,0.01,0.09,0.08350242614746031
0.11,0.01,0.1,0.08362449645996031
0.11,0.01,0.11,0.0837446594238275
0.11,0.01,0.12,0.08386164347330667
0.11,0.01,0.13,0.08397608439127542
0.11,0.01,0.14,0.08408861796061136
0.11,0.01,0.15,0.08419924418131448
0.11,0.01,0.16,0.0843085988362624
0.11,0.01,0.17,0.0844154103596999
0.11,0.01,0.18,0.08451967875162698
0.11,0.01,0.19,0.08462331136067647
0.11,0.01,0.2,0.08472567240397073
0.11,0.02,0.01,0.08213231404622334
0.11,0.02,0.02,0.08228108723958272
0.11,0.02,0.03,0.08242477416992125
0.11,0.02,0.04,0.08256591796874937
0.11,0.02,0.05,0.08270324707031187
0.11,0.02,0.06,0.08283803304036397
0.11,0.02,0.07,0.08296900431315042
0.11,0.02,0.08,0.08309616088867125
0.11,0.02,0.09,0.08322268168131448
0.11,0.02,0.1,0.08334538777669209
0.11,0.02,0.11,0.08346491495768167
0.11,0.02,0.12,0.08358380635579366
0.11,0.02,0.13,0.08369951883951761
0.11,0.02,0.14,0.08381332397460875
0.11,0.02,0.15,0.08392522176106709
0.11,0.02,0.16,0.08403521219889261
0.11,0.02,0.17,0.08414265950520772
0.11,0.02,0.18,0.08425010681152281
0.11,0.02,0.19,0.08435246785481709
0.11,0.02,0.2,0.08445610046386656
0.11,0.03,0.01,0.0818512980143223
0.11,0.03,0.02,0.08200134277343687
0.11,0.03,0.03,0.08214757283528584
0.11,0.03,0.04,0.08228935241699156
0.11,0.03,0.05,0.08242795308430928
0.11,0.03,0.06,0.08256337483723897
0.11,0.03,0.07,0.08269434611002542
0.11,0.03,0.08,0.08282404581705667
0.11,0.03,0.09,0.0829512023925775
0.11,0.03,0.1,0.08307454427083272
0.11,0.03,0.11,0.0831953430175775
0.11,0.03,0.12,0.08331423441568948
0.11,0.03,0.13,0.08343185424804625
0.11,0.03,0.14,0.0835456593831374
0.11,0.03,0.15,0.08365882873535094
0.11,0.03,0.16,0.08377009073893167
0.11,0.03,0.17,0.08387880961100198
0.11,0.03,0.18,0.08398625691731709
0.11,0.03,0.19,0.08409179687499937
0.11,0.03,0.2,0.08419542948404886
0.11,0.04,0.01,0.08157981872558531
0.11,0.04,0.02,0.0817304992675775
0.11,0.04,0.03,0.08187800089518167
0.11,0.04,0.04,0.082020416259765
0.11,0.04,0.05,0.08216028849283792
0.11,0.04,0.06,0.08229634602864522
0.11,0.04,0.07,0.08242986043294209
0.11,0.04,0.08,0.08255892435709573
0.11,0.04,0.09,0.08268735249837178
0.11,0.04,0.1,0.08281133015950459
0.11,0.04,0.11,0.08293403625488219
0.11,0.04,0.12,0.08305419921874937
0.11,0.04,0.13,0.08317181905110616
0.11,0.04,0.14,0.08328753153483011
0.11,0.04,0.15,0.08340133666992125
0.11,0.04,0.16,0.08351259867350198
0.11,0.04,0.17,0.08362322489420511
0.11,0.04,0.18,0.08373067220052022
0.11,0.04,0.19,0.08383684794108011
0.11,0.04,0.2,0.08394048055012959
0.11,0.05,0.01,0.08131596883137959
0.11,0.05,0.02,0.08146792093912698
0.11,0.05,0.03,0.08161542256673116
0.11,0.05,0.04,0.0817597452799473
0.11,0.05,0.05,0.08189961751302022
0.11,0.05,0.06,0.08203694661458272
0.11,0.05,0.07,0.08217109680175719
0.11,0.05,0.08,0.08230270385742125
0.11,0.05,0.09,0.08243049621581969
0.11,0.05,0.1,0.08255701700846292
0.11,0.05,0.11,0.08267908732096292
0.11,0.05,0.12,0.08279988606770772
0.11,0.05,0.13,0.08291877746581969
0.11,0.05,0.14,0.08303639729817647
0.11,0.05,0.15,0.08315083821614522
0.11,0.05,0.16,0.08326337178548116
0.11,0.05,0.17,0.08337399800618428
0.11,0.05,0.18,0.08348271687825459
0.11,0.05,0.19,0.08358952840169209
0.11,0.05,0.2,0.08369379679361917
0.11,0.06,0.01,0.08105974833170511
0.11,0.06,0.02,0.08121233622233011
0.11,0.06,0.03,0.08136047363281187
0.11,0.06,0.04,0.08150606791178323
0.11,0.06,0.05,0.08164784749348897
0.11,0.06,0.06,0.08178644816080667
0.11,0.06,0.07,0.08192123413085875
0.11,0.06,0.08,0.08205284118652281
0.11,0.06,0.09,0.08218126932779886
0.11,0.06,0.1,0.08230779012044209
0.11,0.06,0.11,0.0824324035644525
0.11,0.06,0.12,0.0825532023111973
0.11,0.06,0.13,0.08267336527506448
0.11,0.06,0.14,0.08279098510742125
0.11,0.06,0.15,0.08290606180826761
0.11,0.06,0.16,0.08301986694335875
0.11,0.06,0.17,0.08313049316406187
0.11,0.06,0.18,0.0832398478190098
0.11,0.06,0.19,0.0833479309082025
0.11,0.06,0.2,0.0834541066487624
0.11,0.07,0.01,0.08081052144368428
0.11,0.07,0.02,0.08096438090006448
0.11,0.07,0.03,0.08111378987630147
0.11,0.07,0.04,0.08125938415527281
0.11,0.07,0.05,0.08140116373697855
0.11,0.07,0.06,0.08154040018717386
0.11,0.07,0.07,0.08167645772298116
0.11,0.07,0.08,0.08180806477864522
0.11,0.07,0.09,0.08193903605143167
0.11,0.07,0.1,0.0820655568440749
0.11,0.07,0.11,0.08219144185384053
0.11,0.07,0.12,0.08231414794921812
0.11,0.07,0.13,0.08243367513020772
0.11,0.07,0.14,0.08255256652831969
0.11,0.07,0.15,0.08266827901204366
0.11,0.07,0.16,0.0827820841471348
0.11,0.07,0.17,0.08289398193359312
0.11,0.07,0.18,0.08300397237141866
0.11,0.07,0.19,0.08311269124348897
0.11,0.07,0.2,0.08321950276692647
0.11,0.08,0.01,0.08056765238443948
0.11,0.08,0.02,0.0807227834065749
0.11,0.08,0.03,0.08087219238281187
0.11,0.08,0.04,0.08101842244466084
0.11,0.08,0.05,0.08116147359212178
0.11,0.08,0.06,0.08130134582519469
0.11,0.08,0.07,0.0814393107096348
0.11,0.08,0.08,0.08157218933105406
0.11,0.08,0.09,0.08170252482096292
0.11,0.08,0.1,0.08183158874511656
0.11,0.08,0.11,0.08195683797200459
0.11,0.08,0.12,0.08207954406738219
0.11,0.08,0.13,0.08220161437988219
0.11,0.08,0.14,0.08231923421223897
0.11,0.08,0.15,0.08243558247884053
0.11,0.08,0.16,0.08255002339680928
0.11,0.08,0.17,0.08266382853190042
0.11,0.08,0.18,0.08277445475260355
0.11,0.08,0.19,0.08288380940755147
0.11,0.08,0.2,0.08299189249674417
0.11,0.09,0.01,0.08033114115397073
0.11,0.09,0.02,0.08048627217610616
0.11,0.09,0.03,0.08063695271809834
0.11,0.09,0.04,0.08078509012858011
0.11,0.09,0.05,0.08092941284179625
0.11,0.09,0.06,0.08106928507486917
0.11,0.09,0.07,0.08120597839355406
0.11,0.09,0.08,0.08134076436360616
0.11,0.09,0.09,0.08147237141927022
0.11,0.09,0.1,0.08160079956054625
0.11,0.09,0.11,0.08172668457031187
0.11,0.09,0.12,0.08185002644856709
0.11,0.09,0.13,0.08197209676106709
0.11,0.09,0.14,0.08209162394205667
0.11,0.09,0.15,0.08220924377441344
0.11,0.09,0.16,0.0823249562581374
0.11,0.09,0.17,0.08243812561035094
0.11,0.09,0.18,0.08255065917968687
0.11,0.09,0.19,0.0826606496175124
0.11,0.09,0.2,0.08276936848958272
0.11,0.1,0.01,0.08009971618652281
0.11,0.1,0.02,0.08025548299153584
0.11,0.1,0.03,0.08040743509928323
0.11,0.1,0.04,0.080555572509765
0.11,0.1,0.05,0.08069989522298116
0.11,0.1,0.06,0.08084103902180928
0.11,0.1,0.07,0.08097963968912698
0.11,0.1,0.08,0.08111506144205667
0.11,0.1,0.09,0.08124603271484312
0.11,0.1,0.1,0.08137573242187437
0.11,0.1,0.11,0.08150352478027281
0.11,0.1,0.12,0.08162750244140562
0.11,0.1,0.13,0.08175020853678323
0.11,0.1,0.14,0.08186973571777281
0.11,0.1,0.15,0.08198799133300719
0.11,0.1,0.16,0.08210433959960875
0.11,0.1,0.17,0.0822175089518223
0.11,0.1,0.18,0.08233131408691344
0.11,0.1,0.19,0.08244194030761656
0.11,0.1,0.2,0.08255193074544209
0.11,0.11,0.01,0.07987337748209573
0.11,0.11,0.02,0.08003105163574156
0.11,0.11,0.03,0.08018300374348897
0.11,0.11,0.04,0.08033304850260355
0.11,0.11,0.05,0.08047737121581969
0.11,0.11,0.06,0.08061915079752542
0.11,0.11,0.07,0.08075775146484312
0.11,0.11,0.08,0.08089317321777281
0.11,0.11,0.09,0.08102605183919209
0.11,0.11,0.1,0.08115702311197855
0.11,0.11,0.11,0.08128417968749937
0.11,0.11,0.12,0.0814094289143874
0.11,0.11,0.13,0.08153277079264261
