R1,R2,erro
0.12,0.2,0.07881162007649678
0.13,0.01,0.07616549173990823
0.13,0.02,0.07631998697916605
0.13,0.03,0.07647130330403584
0.13,0.04,0.07661626180012959
0.13,0.05,0.07676058451334573
0.13,0.06,0.07690109252929625
0.13,0.07,0.07703651428222594
0.13,0.08,0.07717066446940042
0.13,0.09,0.07730227152506448
0.13,0.1,0.07743069966634053
0.13,0.11,0.07755722045898375
0.13,0.12,0.07768056233723897
0.13,0.13,0.07780263264973897
0.13,0.14,0.07792279561360616
0.13,0.15,0.07804105122884053
0.13,0.16,0.07815612792968687
0.13,0.17,0.07827056884765562
0.13,0.18,0.07838183085123636
0.13,0.19,0.07849245707193948
0.13,0.2,0.07860054016113219
0.14,0.01,0.07594868977864522
0.14,0.02,0.07610318501790303
0.14,0.03,0.07625322977701761
0.14,0.04,0.07640073140462178
0.14,0.05,0.07654568990071553
0.14,0.06,0.07668619791666605
0.14,0.07,0.07682289123535094
0.14,0.08,0.07695767720540303
0.14,0.09,0.07708928426106709
0.14,0.1,0.07721834818522073
0.14,0.11,0.07734550476074156
0.14,0.12,0.07747075398762959
0.14,0.13,0.07759218851725198
0.14,0.14,0.07771235148111917
0.14,0.15,0.07783124287923116
0.14,0.16,0.0779463195800775
0.14,0.17,0.07806203206380147
0.14,0.18,0.07817329406738219
0.14,0.19,0.07828519185384053
0.14,0.2,0.07839263916015562
0.15,0.01,0.07573506673177022
0.15,0.02,0.07589019775390562
0.15,0.03,0.07604151407877542
0.15,0.04,0.07618965148925719
0.15,0.05,0.07633460998535094
0.15,0.06,0.07647575378417906
0.15,0.07,0.07661244710286397
0.15,0.08,0.07674786885579366
0.15,0.09,0.07688074747721292
0.15,0.1,0.07701044718424417
0.15,0.11,0.077137603759765
0.15,0.12,0.07726348876953062
0.15,0.13,0.07738683064778584
0.15,0.14,0.07750699361165303
0.15,0.15,0.0776252492268874
0.15,0.16,0.07774286905924417
0.15,0.17,0.07785667419433531
0.15,0.18,0.07796984354654886
0.15,0.19,0.07808046976725198
0.15,0.2,0.07819109598795511
0.16,0.01,0.07552716573079366
0.16,0.02,0.07568229675292906
0.16,0.03,0.07583424886067647
0.16,0.04,0.07598238627115823
0.16,0.05,0.07612798055012959
0.16,0.06,0.07626976013183531
0.16,0.07,0.07640772501627542
0.16,0.08,0.07654378255208272
0.16,0.09,0.07667602539062437
0.16,0.1,0.07680699666341084
0.16,0.11,0.07693478902180928
0.16,0.12,0.0770600382486973
0.16,0.13,0.0771833801269525
0.16,0.14,0.0773048146565749
0.16,0.15,0.07742434183756448
0.16,0.16,0.07754069010416605
0.16,0.17,0.07765703837076761
0.16,0.18,0.07776957194010355
0.16,0.19,0.07788146972656187
0.16,0.2,0.077992095947265
0.17,0.01,0.0753211720784499
0.17,0.02,0.07547821044921812
0.17,0.03,0.07563143412272073
0.17,0.04,0.07578020731608011
0.17,0.05,0.07592453002929625
0.17,0.06,0.07606694539387959
0.17,0.07,0.0762055460611973
0.17,0.08,0.07634160359700459
0.17,0.09,0.07647575378417906
0.17,0.1,0.07660608927408792
0.17,0.11,0.07673451741536397
0.17,0.12,0.07686103820800719
0.17,0.13,0.07698501586914
0.17,0.14,0.0771064503987624
0.17,0.15,0.07722597757975198
0.17,0.16,0.07734423319498636
0.17,0.17,0.07745930989583272
0.17,0.18,0.07757375081380147
0.17,0.19,0.0776862843831374
0.17,0.2,0.07779627482096292
0.18,0.01,0.07512026468912698
0.18,0.02,0.07527666727701761
0.18,0.03,0.07543052673339781
0.18,0.04,0.0755799357096348
0.18,0.05,0.07572616577148375
0.18,0.06,0.07586858113606709
0.18,0.07,0.07600845336914
0.18,0.08,0.0761445109049473
0.18,0.09,0.07627802530924417
0.18,0.1,0.07641026814778584
0.18,0.11,0.07653933207193948
0.18,0.12,0.0766645812988275
0.18,0.13,0.07678919474283792
0.18,0.14,0.07691062927246031
0.18,0.15,0.07703206380208272
0.18,0.16,0.07714904785156187
0.18,0.17,0.07726603190104105
0.18,0.18,0.0773804728190098
0.18,0.19,0.07749427795410094
0.18,0.2,0.07760426839192647
0.19,0.01,0.07492253621419209
0.19,0.02,0.07508021036783792
0.19,0.03,0.07523343404134053
0.19,0.04,0.07538475036621031
0.19,0.05,0.07552970886230406
0.19,0.06,0.075672760009765
0.19,0.07,0.07581326802571553
0.19,0.08,0.07594996134440042
0.19,0.09,0.07608538309733011
0.19,0.1,0.07621635437011656
0.19,0.11,0.07634668986002542
0.19,0.12,0.07647257486979105
0.19,0.13,0.07659782409667906
0.19,0.14,0.07671989440917906
0.19,0.15,0.07684132893880147
0.19,0.16,0.07695894877115823
0.19,0.17,0.0770759328206374
0.19,0.18,0.07719100952148375
0.19,0.19,0.0773054504394525
0.19,0.2,0.07741544087727803
0.2,0.01,0.07472862243652281
0.2,0.02,0.07488629659016866
0.2,0.03,0.07504142761230406
