R1,R2,erro
0.038,0.035,0.08505
0.038,0.036,0.08506
0.038,0.037,0.08508
0.038,0.038,0.08509
0.038,0.039,0.08511
0.038,0.04,0.08512
0.038,0.041,0.08514
0.038,0.042,0.08515
0.038,0.043,0.08516
0.038,0.044,0.08518
0.038,0.045,0.08519
0.038,0.046,0.08521
0.038,0.047,0.08522
0.038,0.048,0.08523
0.038,0.049,0.08525
0.038,0.05,0.08526
0.038,0.051,0.08528
0.038,0.052,0.08529
0.038,0.053,0.0853
0.038,0.054,0.08532
0.038,0.055,0.08533
0.038,0.056,0.08535
0.038,0.057,0.08536
0.038,0.058,0.08537
0.038,0.059,0.08539
0.038,0.06,0.0854
0.038,0.061,0.08542
0.038,0.062,0.08543
0.038,0.063,0.08544
0.038,0.064,0.08546
0.038,0.065,0.08547
0.038,0.066,0.08548
0.038,0.067,0.0855
0.038,0.068,0.08551
0.038,0.069,0.08552
0.038,0.07,0.08554
0.038,0.071,0.08555
0.038,0.072,0.08556
0.038,0.073,0.08558
0.038,0.074,0.08559
0.038,0.075,0.0856
0.038,0.076,0.08562
0.038,0.077,0.08563
0.038,0.078,0.08564
0.038,0.079,0.08566
0.038,0.08,0.08567
0.038,0.081,0.08568
0.038,0.082,0.0857
0.038,0.083,0.08571
0.038,0.084,0.08572
0.038,0.085,0.08574
0.038,0.086,0.08575
0.038,0.087,0.08576
0.038,0.088,0.08577
0.038,0.089,0.08579
0.038,0.09,0.0858
0.038,0.091,0.08581
0.038,0.092,0.08583
0.038,0.093,0.08584
0.038,0.094,0.08585
0.038,0.095,0.08586
0.038,0.096,0.08588
0.038,0.097,0.08589
0.038,0.098,0.0859
0.038,0.099,0.08591
0.038,0.1,0.08593
0.038,0.101,0.08594
0.038,0.102,0.08595
0.038,0.103,0.08596
0.038,0.104,0.08598
0.038,0.105,0.08599
0.038,0.106,0.086
0.038,0.107,0.08601
0.038,0.108,0.08603
0.038,0.109,0.08604
0.038,0.11,0.08605
0.038,0.111,0.08606
0.038,0.112,0.08608
0.038,0.113,0.08609
0.038,0.114,0.0861
0.038,0.115,0.08611
0.038,0.116,0.08613
0.038,0.117,0.08614
0.038,0.118,0.08615
0.038,0.119,0.08616
0.038,0.12,0.08617
0.038,0.121,0.08619
0.038,0.122,0.0862
0.038,0.123,0.08621
0.038,0.124,0.08622
0.038,0.125,0.08623
0.038,0.126,0.08625
0.038,0.127,0.08626
0.038,0.128,0.08627
0.038,0.129,0.08628
0.038,0.13,0.08629
0.038,0.131,0.08631
0.038,0.132,0.08632
0.038,0.133,0.08633
0.038,0.134,0.08634
0.038,0.135,0.08635
0.038,0.136,0.08636
0.038,0.137,0.08638
0.038,0.138,0.08639
0.038,0.139,0.0864
0.038,0.14,0.08641
0.038,0.141,0.08642
0.038,0.142,0.08644
0.038,0.143,0.08645
0.038,0.144,0.08646
0.038,0.145,0.08647
0.038,0.146,0.08648
0.038,0.147,0.08649
0.038,0.148,0.0865
0.038,0.149,0.08651
0.038,0.15,0.08653
0.038,0.151,0.08654
0.038,0.152,0.08655
0.038,0.153,0.08656
0.038,0.154,0.08657
0.038,0.155,0.08658
0.038,0.156,0.0866
0.038,0.157,0.08661
0.038,0.158,0.08662
0.038,0.159,0.08663
0.038,0.16,0.08664
0.038,0.161,0.08665
0.038,0.162,0.08666
0.038,0.163,0.08667
0.038,0.164,0.08669
0.038,0.165,0.0867
0.038,0.166,0.08671
0.038,0.167,0.08672
0.038,0.168,0.08673
0.038,0.169,0.08674
0.038,0.17,0.08675
0.038,0.171,0.08676
0.038,0.172,0.08677
0.038,0.173,0.08679
0.038,0.174,0.0868
0.038,0.175,0.08681
0.038,0.176,0.08682
0.038,0.177,0.08683
0.038,0.178,0.08684
0.038,0.179,0.08685
0.038,0.18,0.08686
0.038,0.181,0.08687
0.038,0.182,0.08689
0.038,0.183,0.0869
0.038,0.184,0.08691
0.038,0.185,0.08692
0.038,0.186,0.08693
0.038,0.187,0.08694
0.038,0.188,0.08695
0.038,0.189,0.08696
0.038,0.19,0.08697
0.038,0.191,0.08698
0.038,0.192,0.08699
0.038,0.193,0.087
0.038,0.194,0.08702
0.038,0.195,0.08703
0.038,0.196,0.08704
0.038,0.197,0.08705
0.038,0.198,0.08706
0.038,0.199,0.08707
0.038,0.2,0.08708
0.039,0.001,0.0845
0.039,0.002,0.08452
0.039,0.003,0.08453
0.039,0.004,0.08455
0.039,0.005,0.08457
0.039,0.006,0.08458
0.039,0.007,0.0846
0.039,0.008,0.08461
0.039,0.009,0.08463
0.039,0.01,0.08464
0.039,0.011,0.08466
0.039,0.012,0.08468
0.039,0.013,0.08469
0.039,0.014,0.08471
0.039,0.015,0.08472
0.039,0.016,0.08474
0.039,0.017,0.08475
0.039,0.018,0.08477
0.039,0.019,0.08478
0.039,0.02,0.0848
0.039,0.021,0.08481
0.039,0.022,0.08483
0.039,0.023,0.08484
0.039,0.024,0.08486
0.039,0.025,0.08487
0.039,0.026,0.08489
0.039,0.027,0.0849
0.039,0.028,0.08492
0.039,0.029,0.08493
0.039,0.03,0.08495
0.039,0.031,0.08496
0.039,0.032,0.08498
0.039,0.033,0.08499
0.039,0.034,0.08501
0.039,0.035,0.08502
0.039,0.036,0.08504
0.039,0.037,0.08505
0.039,0.038,0.08507
0.039,0.039,0.08508
0.039,0.04,0.08509
0.039,0.041,0.08511
0.039,0.042,0.08512
0.039,0.043,0.08514
0.039,0.044,0.08515
0.039,0.045,0.08517
0.039,0.046,0.08518
0.039,0.047,0.08519
0.039,0.048,0.08521
0.039,0.049,0.08522
0.039,0.05,0.08524
0.039,0.051,0.08525
0.039,0.052,0.08527
0.039,0.053,0.08528
0.039,0.054,0.08529
0.039,0.055,0.08531
0.039,0.056,0.08532
0.039,0.057,0.08534
0.039,0.058,0.08535
0.039,0.059,0.08536
0.039,0.06,0.08538
0.039,0.061,0.08539
0.039,0.062,0.0854
0.039,0.063,0.08542
0.039,0.064,0.08543
0.039,0.065,0.08544
0.039,0.066,0.08546
0.039,0.067,0.08547
0.039,0.068,0.08549
0.039,0.069,0.0855
0.039,0.07,0.08551
0.039,0.071,0.08553
0.039,0.072,0.08554
0.039,0.073,0.08555
0.039,0.074,0.08557
0.039,0.075,0.08558
0.039,0.076,0.08559
0.039,0.077,0.0856
0.039,0.078,0.08562
0.039,0.079,0.08563
0.039,0.08,0.08565
0.039,0.081,0.08566
0.039,0.082,0.08567
0.039,0.083,0.08568
0.039,0.084,0.0857
0.039,0.085,0.08571
0.039,0.086,0.08572
0.039,0.087,0.08574
0.039,0.088,0.08575
0.039,0.089,0.08576
0.039,0.09,0.08577
0.039,0.091,0.08579
0.039,0.092,0.0858
0.039,0.093,0.08581
0.039,0.094,0.08583
0.039,0.095,0.08584
0.039,0.096,0.08585
0.039,0.097,0.08586
0.039,0.098,0.08588
0.039,0.099,0.08589
0.039,0.1,0.0859
0.039,0.101,0.08592
0.039,0.102,0.08593
0.039,0.103,0.08594
0.039,0.104,0.08595
0.039,0.105,0.08597
0.039,0.106,0.08598
0.039,0.107,0.08599
0.039,0.108,0.086
0.039,0.109,0.08601
0.039,0.11,0.08603
0.039,0.111,0.08604
0.039,0.112,0.08605
0.039,0.113,0.08606
0.039,0.114,0.08608
0.039,0.115,0.08609
0.039,0.116,0.0861
0.039,0.117,0.08611
0.039,0.118,0.08613
0.039,0.119,0.08614
0.039,0.12,0.08615
0.039,0.121,0.08616
0.039,0.122,0.08617
0.039,0.123,0.08618
0.039,0.124,0.0862
0.039,0.125,0.08621
0.039,0.126,0.08622
0.039,0.127,0.08623
0.039,0.128,0.08625
0.039,0.129,0.08626
0.039,0.13,0.08627
0.039,0.131,0.08628
0.039,0.132,0.08629
0.039,0.133,0.0863
0.039,0.134,0.08632
0.039,0.135,0.08633
0.039,0.136,0.08634
0.039,0.137,0.08635
0.039,0.138,0.08636
0.039,0.139,0.08637
0.039,0.14,0.08639
0.039,0.141,0.0864
0.039,0.142,0.08641
0.039,0.143,0.08642
0.039,0.144,0.08643
0.039,0.145,0.08644
0.039,0.146,0.08646
0.039,0.147,0.08647
0.039,0.148,0.08648
0.039,0.149,0.08649
0.039,0.15,0.0865
0.039,0.151,0.08651
0.039,0.152,0.08652
0.039,0.153,0.08654
0.039,0.154,0.08655
0.039,0.155,0.08656
0.039,0.156,0.08657
0.039,0.157,0.08658
0.039,0.158,0.08659
0.039,0.159,0.0866
0.039,0.16,0.08662
0.039,0.161,0.08663
0.039,0.162,0.08664
0.039,0.163,0.08665
0.039,0.164,0.08666
0.039,0.165,0.08667
0.039,0.166,0.08668
0.039,0.167,0.0867
0.039,0.168,0.08671
0.039,0.169,0.08672
0.039,0.17,0.08673
0.039,0.171,0.08674
0.039,0.172,0.08675
0.039,0.173,0.08676
0.039,0.174,0.08677
0.039,0.175,0.08678
0.039,0.176,0.0868
0.039,0.177,0.08681
0.039,0.178,0.08682
0.039,0.179,0.08683
0.039,0.18,0.08684
0.039,0.181,0.08685
0.039,0.182,0.08686
0.039,0.183,0.08687
0.039,0.184,0.08688
0.039,0.185,0.08689
0.039,0.186,0.0869
0.039,0.187,0.08691
0.039,0.188,0.08693
0.039,0.189,0.08694
0.039,0.19,0.08695
0.039,0.191,0.08696
0.039,0.192,0.08697
0.039,0.193,0.08698
0.039,0.194,0.08699
0.039,0.195,0.087
0.039,0.196,0.08701
0.039,0.197,0.08702
0.039,0.198,0.08703
0.039,0.199,0.08704
0.039,0.2,0.08706
0.04,0.001,0.08448
0.04,0.002,0.08449
0.04,0.003,0.08451
0.04,0.004,0.08452
0.04,0.005,0.08454
0.04,0.006,0.08456
0.04,0.007,0.08457
0.04,0.008,0.08459
0.04,0.009,0.0846
0.04,0.01,0.08462
0.04,0.011,0.08464
0.04,0.012,0.08465
0.04,0.013,0.08467
0.04,0.014,0.08468
0.04,0.015,0.0847
0.04,0.016,0.08471
0.04,0.017,0.08473
0.04,0.018,0.08474
0.04,0.019,0.08476
0.04,0.02,0.08477
0.04,0.021,0.08479
0.04,0.022,0.0848
0.04,0.023,0.08482
0.04,0.024,0.08483
0.04,0.025,0.08485
0.04,0.026,0.08486
0.04,0.027,0.08488
0.04,0.028,0.08489
0.04,0.029,0.08491
0.04,0.03,0.08492
0.04,0.031,0.08494
0.04,0.032,0.08495
0.04,0.033,0.08497
0.04,0.034,0.08498
0.04,0.035,0.085
0.04,0.036,0.08501
0.04,0.037,0.08503
0.04,0.038,0.08504
0.04,0.039,0.08505
0.04,0.04,0.08507
0.04,0.041,0.08508
0.04,0.042,0.0851
0.04,0.043,0.08511
0.04,0.044,0.08513
0.04,0.045,0.08514
0.04,0.046,0.08516
0.04,0.047,0.08517
0.04,0.048,0.08518
0.04,0.049,0.0852
0.04,0.05,0.08521
0.04,0.051,0.08523
0.04,0.052,0.08524
0.04,0.053,0.08525
0.04,0.054,0.08527
0.04,0.055,0.08528
0.04,0.056,0.0853
0.04,0.057,0.08531
0.04,0.058,0.08532
0.04,0.059,0.08534
0.04,0.06,0.08535
0.04,0.061,0.08536
0.04,0.062,0.08538
0.04,0.063,0.08539
0.04,0.064,0.08541
0.04,0.065,0.08542
0.04,0.066,0.08543
0.04,0.067,0.08545
0.04,0.068,0.08546
0.04,0.069,0.08547
0.04,0.07,0.08549
0.04,0.071,0.0855
0.04,0.072,0.08551
0.04,0.073,0.08553
0.04,0.074,0.08554
0.04,0.075,0.08555
0.04,0.076,0.08557
0.04,0.077,0.08558
0.04,0.078,0.08559
0.04,0.079,0.08561
0.04,0.08,0.08562
0.04,0.081,0.08563
0.04,0.082,0.08565
0.04,0.083,0.08566
0.04,0.084,0.08567
0.04,0.085,0.08569
0.04,0.086,0.0857
0.04,0.087,0.08571
0.04,0.088,0.08572
0.04,0.089,0.08574
0.04,0.09,0.08575
0.04,0.091,0.08576
0.04,0.092,0.08578
0.04,0.093,0.08579
0.04,0.094,0.0858
0.04,0.095,0.08581
0.04,0.096,0.08583
0.04,0.097,0.08584
0.04,0.098,0.08585
0.04,0.099,0.08586
0.04,0.1,0.08588
0.04,0.101,0.08589
0.04,0.102,0.0859
0.04,0.103,0.08591
0.04,0.104,0.08593
0.04,0.105,0.08594
0.04,0.106,0.08595
0.04,0.107,0.08596
0.04,0.108,0.08598
0.04,0.109,0.08599
0.04,0.11,0.086
0.04,0.111,0.08601
0.04,0.112,0.08603
0.04,0.113,0.08604
0.04,0.114,0.08605
0.04,0.115,0.08606
0.04,0.116,0.08608
0.04,0.117,0.08609
0.04,0.118,0.0861
0.04,0.119,0.08611
0.04,0.12,0.08613
0.04,0.121,0.08614
0.04,0.122,0.08615
0.04,0.123,0.08616
0.04,0.124,0.08617
0.04,0.125,0.08618
0.04,0.126,0.0862
0.04,0.127,0.08621
0.04,0.128,0.08622
0.04,0.129,0.08623
0.04,0.13,0.08624
0.04,0.131,0.08626
0.04,0.132,0.08627
0.04,0.133,0.08628
0.04,0.134,0.08629
0.04,0.135,0.0863
0.04,0.136,0.08632
0.04,0.137,0.08633
0.04,0.138,0.08634
0.04,0.139,0.08635
0.04,0.14,0.08636
0.04,0.141,0.08637
0.04,0.142,0.08638
0.04,0.143,0.0864
0.04,0.144,0.08641
0.04,0.145,0.08642
0.04,0.146,0.08643
0.04,0.147,0.08644
0.04,0.148,0.08645
0.04,0.149,0.08647
0.04,0.15,0.08648
0.04,0.151,0.08649
0.04,0.152,0.0865
0.04,0.153,0.08651
0.04,0.154,0.08652
0.04,0.155,0.08653
0.04,0.156,0.08655
0.04,0.157,0.08656
0.04,0.158,0.08657
0.04,0.159,0.08658
0.04,0.16,0.08659
0.04,0.161,0.0866
0.04,0.162,0.08661
0.04,0.163,0.08663
0.04,0.164,0.08664
0.04,0.165,0.08665
0.04,0.166,0.08666
0.04,0.167,0.08667
0.04,0.168,0.08668
0.04,0.169,0.08669
0.04,0.17,0.0867
0.04,0.171,0.08672
0.04,0.172,0.08673
0.04,0.173,0.08674
0.04,0.174,0.08675
0.04,0.175,0.08676
0.04,0.176,0.08677
0.04,0.177,0.08678
0.04,0.178,0.08679
0.04,0.179,0.0868
0.04,0.18,0.08681
0.04,0.181,0.08683
0.04,0.182,0.08684
0.04,0.183,0.08685
0.04,0.184,0.08686
0.04,0.185,0.08687
0.04,0.186,0.08688
0.04,0.187,0.08689
0.04,0.188,0.0869
0.04,0.189,0.08691
0.04,0.19,0.08692
0.04,0.191,0.08693
0.04,0.192,0.08695
0.04,0.193,0.08696
0.04,0.194,0.08697
0.04,0.195,0.08698
0.04,0.196,0.08699
0.04,0.197,0.087
0.04,0.198,0.08701
0.04,0.199,0.08702
0.04,0.2,0.08703
0.041,0.001,0.08445
0.041,0.002,0.08447
0.041,0.003,0.08448
0.041,0.004,0.0845
0.041,0.005,0.08451
0.041,0.006,0.08453
0.041,0.007,0.08455
0.041,0.008,0.08456
0.041,0.009,0.08458
0.041,0.01,0.08459
0.041,0.011,0.08461
0.041,0.012,0.08462
0.041,0.013,0.08464
0.041,0.014,0.08466
0.041,0.015,0.08467
0.041,0.016,0.08469
0.041,0.017,0.0847
0.041,0.018,0.08472
0.041,0.019,0.08473
0.041,0.02,0.08475
0.041,0.021,0.08476
0.041,0.022,0.08478
0.041,0.023,0.08479
0.041,0.024,0.08481
0.041,0.025,0.08482
0.041,0.026,0.08484
0.041,0.027,0.08485
0.041,0.028,0.08487
0.041,0.029,0.08488
0.041,0.03,0.0849
0.041,0.031,0.08491
0.041,0.032,0.08493
0.041,0.033,0.08494
0.041,0.034,0.08496
0.041,0.035,0.08497
0.041,0.036,0.08499
0.041,0.037,0.085
0.041,0.038,0.08501
0.041,0.039,0.08503
0.041,0.04,0.08504
0.041,0.041,0.08506
0.041,0.042,0.08507
0.041,0.043,0.08509
0.041,0.044,0.0851
0.041,0.045,0.08512
0.041,0.046,0.08513
0.041,0.047,0.08514
0.041,0.048,0.08516
0.041,0.049,0.08517
0.041,0.05,0.08519
0.041,0.051,0.0852
0.041,0.052,0.08521
0.041,0.053,0.08523
0.041,0.054,0.08524
0.041,0.055,0.08526
0.041,0.056,0.08527
0.041,0.057,0.08528
0.041,0.058,0.0853
0.041,0.059,0.08531
0.041,0.06,0.08533
0.041,0.061,0.08534
0.041,0.062,0.08535
0.041,0.063,0.08537
0.041,0.064,0.08538
0.041,0.065,0.08539
0.041,0.066,0.08541
0.041,0.067,0.08542
0.041,0.068,0.08543
0.041,0.069,0.08545
0.041,0.07,0.08546
0.041,0.071,0.08548
0.041,0.072,0.08549
0.041,0.073,0.0855
0.041,0.074,0.08552
0.041,0.075,0.08553
0.041,0.076,0.08554
0.041,0.077,0.08556
0.041,0.078,0.08557
0.041,0.079,0.08558
0.041,0.08,0.08559
0.041,0.081,0.08561
0.041,0.082,0.08562
0.041,0.083,0.08563
0.041,0.084,0.08565
0.041,0.085,0.08566
0.041,0.086,0.08567
0.041,0.087,0.08569
0.041,0.088,0.0857
0.041,0.089,0.08571
0.041,0.09,0.08573
0.041,0.091,0.08574
0.041,0.092,0.08575
0.041,0.093,0.08576
0.041,0.094,0.08578
0.041,0.095,0.08579
0.041,0.096,0.0858
0.041,0.097,0.08581
0.041,0.098,0.08583
0.041,0.099,0.08584
0.041,0.1,0.08585
0.041,0.101,0.08586
0.041,0.102,0.08588
0.041,0.103,0.08589
0.041,0.104,0.0859
0.041,0.105,0.08591
0.041,0.106,0.08593
0.041,0.107,0.08594
0.041,0.108,0.08595
0.041,0.109,0.08596
0.041,0.11,0.08598
0.041,0.111,0.08599
0.041,0.112,0.086
0.041,0.113,0.08601
0.041,0.114,0.08603
0.041,0.115,0.08604
0.041,0.116,0.08605
0.041,0.117,0.08606
0.041,0.118,0.08608
0.041,0.119,0.08609
0.041,0.12,0.0861
0.041,0.121,0.08611
0.041,0.122,0.08612
0.041,0.123,0.08614
0.041,0.124,0.08615
0.041,0.125,0.08616
0.041,0.126,0.08617
0.041,0.127,0.08618
0.041,0.128,0.0862
0.041,0.129,0.08621
0.041,0.13,0.08622
0.041,0.131,0.08623
0.041,0.132,0.08624
0.041,0.133,0.08626
0.041,0.134,0.08627
0.041,0.135,0.08628
0.041,0.136,0.08629
0.041,0.137,0.0863
0.041,0.138,0.08631
0.041,0.139,0.08633
0.041,0.14,0.08634
0.041,0.141,0.08635
0.041,0.142,0.08636
0.041,0.143,0.08637
0.041,0.144,0.08638
0.041,0.145,0.08639
0.041,0.146,0.08641
0.041,0.147,0.08642
0.041,0.148,0.08643
0.041,0.149,0.08644
0.041,0.15,0.08645
0.041,0.151,0.08646
0.041,0.152,0.08648
0.041,0.153,0.08649
0.041,0.154,0.0865
0.041,0.155,0.08651
0.041,0.156,0.08652
0.041,0.157,0.08653
0.041,0.158,0.08654
0.041,0.159,0.08656
0.041,0.16,0.08657
0.041,0.161,0.08658
0.041,0.162,0.08659
0.041,0.163,0.0866
0.041,0.164,0.08661
0.041,0.165,0.08662
0.041,0.166,0.08663
0.041,0.167,0.08665
0.041,0.168,0.08666
0.041,0.169,0.08667
0.041,0.17,0.08668
0.041,0.171,0.08669
0.041,0.172,0.0867
0.041,0.173,0.08671
0.041,0.174,0.08672
0.041,0.175,0.08674
0.041,0.176,0.08675
0.041,0.177,0.08676
0.041,0.178,0.08677
0.041,0.179,0.08678
0.041,0.18,0.08679
0.041,0.181,0.0868
0.041,0.182,0.08681
0.041,0.183,0.08682
0.041,0.184,0.08683
0.041,0.185,0.08685
0.041,0.186,0.08686
0.041,0.187,0.08687
0.041,0.188,0.08688
0.041,0.189,0.08689
0.041,0.19,0.0869
0.041,0.191,0.08691
0.041,0.192,0.08692
0.041,0.193,0.08693
0.041,0.194,0.08694
0.041,0.195,0.08695
0.041,0.196,0.08696
0.041,0.197,0.08698
0.041,0.198,0.08699
0.041,0.199,0.087
0.041,0.2,0.08701
0.042,0.001,0.08442
0.042,0.002,0.08444
0.042,0.003,0.08446
0.042,0.004,0.08447
0.042,0.005,0.08449
0.042,0.006,0.0845
0.042,0.007,0.08452
0.042,0.008,0.08454
0.042,0.009,0.08455
0.042,0.01,0.08457
0.042,0.011,0.08458
0.042,0.012,0.0846
0.042,0.013,0.08461
0.042,0.014,0.08463
0.042,0.015,0.08465
0.042,0.016,0.08466
0.042,0.017,0.08468
0.042,0.018,0.08469
0.042,0.019,0.08471
0.042,0.02,0.08472
0.042,0.021,0.08474
0.042,0.022,0.08475
0.042,0.023,0.08477
0.042,0.024,0.08478
0.042,0.025,0.0848
0.042,0.026,0.08481
0.042,0.027,0.08483
0.042,0.028,0.08484
0.042,0.029,0.08486
0.042,0.03,0.08487
0.042,0.031,0.08489
0.042,0.032,0.0849
0.042,0.033,0.08492
0.042,0.034,0.08493
0.042,0.035,0.08495
0.042,0.036,0.08496
0.042,0.037,0.08497
0.042,0.038,0.08499
0.042,0.039,0.085
0.042,0.04,0.08502
0.042,0.041,0.08503
0.042,0.042,0.08505
0.042,0.043,0.08506
0.042,0.044,0.08508
0.042,0.045,0.08509
0.042,0.046,0.0851
0.042,0.047,0.08512
0.042,0.048,0.08513
0.042,0.049,0.08515
0.042,0.05,0.08516
0.042,0.051,0.08518
0.042,0.052,0.08519
0.042,0.053,0.0852
0.042,0.054,0.08522
0.042,0.055,0.08523
0.042,0.056,0.08525
0.042,0.057,0.08526
0.042,0.058,0.08527
0.042,0.059,0.08529
0.042,0.06,0.0853
0.042,0.061,0.08532
0.042,0.062,0.08533
0.042,0.063,0.08534
0.042,0.064,0.08536
0.042,0.065,0.08537
0.042,0.066,0.08538
0.042,0.067,0.0854
0.042,0.068,0.08541
0.042,0.069,0.08542
0.042,0.07,0.08544
0.042,0.071,0.08545
0.042,0.072,0.08546
0.042,0.073,0.08548
0.042,0.074,0.08549
0.042,0.075,0.0855
0.042,0.076,0.08552
0.042,0.077,0.08553
0.042,0.078,0.08554
0.042,0.079,0.08556
0.042,0.08,0.08557
0.042,0.081,0.08558
0.042,0.082,0.0856
0.042,0.083,0.08561
0.042,0.084,0.08562
0.042,0.085,0.08564
0.042,0.086,0.08565
0.042,0.087,0.08566
0.042,0.088,0.08567
0.042,0.089,0.08569
0.042,0.09,0.0857
0.042,0.091,0.08571
0.042,0.092,0.08573
0.042,0.093,0.08574
0.042,0.094,0.08575
0.042,0.095,0.08576
0.042,0.096,0.08578
0.042,0.097,0.08579
0.042,0.098,0.0858
0.042,0.099,0.08581
0.042,0.1,0.08583
0.042,0.101,0.08584
0.042,0.102,0.08585
0.042,0.103,0.08587
0.042,0.104,0.08588
0.042,0.105,0.08589
0.042,0.106,0.0859
0.042,0.107,0.08592
0.042,0.108,0.08593
0.042,0.109,0.08594
0.042,0.11,0.08595
0.042,0.111,0.08596
0.042,0.112,0.08598
0.042,0.113,0.08599
0.042,0.114,0.086
0.042,0.115,0.08601
0.042,0.116,0.08603
0.042,0.117,0.08604
0.042,0.118,0.08605
0.042,0.119,0.08606
0.042,0.12,0.08607
0.042,0.121,0.08609
0.042,0.122,0.0861
0.042,0.123,0.08611
0.042,0.124,0.08612
0.042,0.125,0.08614
0.042,0.126,0.08615
0.042,0.127,0.08616
0.042,0.128,0.08617
0.042,0.129,0.08618
0.042,0.13,0.08619
0.042,0.131,0.08621
0.042,0.132,0.08622
0.042,0.133,0.08623
0.042,0.134,0.08624
0.042,0.135,0.08625
0.042,0.136,0.08627
0.042,0.137,0.08628
0.042,0.138,0.08629
0.042,0.139,0.0863
0.042,0.14,0.08631
0.042,0.141,0.08632
0.042,0.142,0.08634
0.042,0.143,0.08635
0.042,0.144,0.08636
0.042,0.145,0.08637
0.042,0.146,0.08638
0.042,0.147,0.08639
0.042,0.148,0.08641
0.042,0.149,0.08642
0.042,0.15,0.08643
0.042,0.151,0.08644
0.042,0.152,0.08645
0.042,0.153,0.08646
0.042,0.154,0.08647
0.042,0.155,0.08649
0.042,0.156,0.0865
0.042,0.157,0.08651
0.042,0.158,0.08652
0.042,0.159,0.08653
0.042,0.16,0.08654
0.042,0.161,0.08655
0.042,0.162,0.08657
0.042,0.163,0.08658
0.042,0.164,0.08659
0.042,0.165,0.0866
0.042,0.166,0.08661
0.042,0.167,0.08662
0.042,0.168,0.08663
0.042,0.169,0.08664
0.042,0.17,0.08666
0.042,0.171,0.08667
0.042,0.172,0.08668
0.042,0.173,0.08669
0.042,0.174,0.0867
0.042,0.175,0.08671
0.042,0.176,0.08672
0.042,0.177,0.08673
0.042,0.178,0.08674
0.042,0.179,0.08676
0.042,0.18,0.08677
0.042,0.181,0.08678
0.042,0.182,0.08679
0.042,0.183,0.0868
0.042,0.184,0.08681
0.042,0.185,0.08682
0.042,0.186,0.08683
0.042,0.187,0.08684
0.042,0.188,0.08685
0.042,0.189,0.08686
0.042,0.19,0.08688
0.042,0.191,0.08689
0.042,0.192,0.0869
0.042,0.193,0.08691
0.042,0.194,0.08692
0.042,0.195,0.08693
0.042,0.196,0.08694
0.042,0.197,0.08695
0.042,0.198,0.08696
0.042,0.199,0.08697
0.042,0.2,0.08698
0.043,0.001,0.0844
0.043,0.002,0.08441
0.043,0.003,0.08443
0.043,0.004,0.08445
0.043,0.005,0.08446
0.043,0.006,0.08448
0.043,0.007,0.08449
0.043,0.008,0.08451
0.043,0.009,0.08453
0.043,0.01,0.08454
0.043,0.011,0.08456
0.043,0.012,0.08457
0.043,0.013,0.08459
0.043,0.014,0.0846
0.043,0.015,0.08462
0.043,0.016,0.08464
0.043,0.017,0.08465
0.043,0.018,0.08467
0.043,0.019,0.08468
0.043,0.02,0.0847
0.043,0.021,0.08471
0.043,0.022,0.08473
0.043,0.023,0.08474
0.043,0.024,0.08476
0.043,0.025,0.08477
0.043,0.026,0.08479
0.043,0.027,0.0848
0.043,0.028,0.08482
0.043,0.029,0.08483
0.043,0.03,0.08485
0.043,0.031,0.08486
0.043,0.032,0.08488
0.043,0.033,0.08489
0.043,0.034,0.08491
0.043,0.035,0.08492
0.043,0.036,0.08493
0.043,0.037,0.08495
0.043,0.038,0.08496
0.043,0.039,0.08498
0.043,0.04,0.08499
0.043,0.041,0.08501
0.043,0.042,0.08502
0.043,0.043,0.08504
0.043,0.044,0.08505
0.043,0.045,0.08506
0.043,0.046,0.08508
0.043,0.047,0.08509
0.043,0.048,0.08511
0.043,0.049,0.08512
0.043,0.05,0.08514
0.043,0.051,0.08515
0.043,0.052,0.08516
0.043,0.053,0.08518
0.043,0.054,0.08519
0.043,0.055,0.08521
0.043,0.056,0.08522
0.043,0.057,0.08523
0.043,0.058,0.08525
0.043,0.059,0.08526
0.043,0.06,0.08527
0.043,0.061,0.08529
0.043,0.062,0.0853
0.043,0.063,0.08532
0.043,0.064,0.08533
0.043,0.065,0.08534
0.043,0.066,0.08536
0.043,0.067,0.08537
0.043,0.068,0.08538
0.043,0.069,0.0854
0.043,0.07,0.08541
0.043,0.071,0.08542
0.043,0.072,0.08544
0.043,0.073,0.08545
0.043,0.074,0.08546
0.043,0.075,0.08548
0.043,0.076,0.08549
0.043,0.077,0.0855
0.043,0.078,0.08552
0.043,0.079,0.08553
0.043,0.08,0.08555
0.043,0.081,0.08556
0.043,0.082,0.08557
0.043,0.083,0.08558
0.043,0.084,0.0856
0.043,0.085,0.08561
0.043,0.086,0.08562
0.043,0.087,0.08564
0.043,0.088,0.08565
0.043,0.089,0.08566
0.043,0.09,0.08567
0.043,0.091,0.08569
0.043,0.092,0.0857
0.043,0.093,0.08571
0.043,0.094,0.08573
0.043,0.095,0.08574
0.043,0.096,0.08575
0.043,0.097,0.08576
0.043,0.098,0.08578
0.043,0.099,0.08579
0.043,0.1,0.0858
0.043,0.101,0.08581
0.043,0.102,0.08583
0.043,0.103,0.08584
0.043,0.104,0.08585
0.043,0.105,0.08586
0.043,0.106,0.08588
0.043,0.107,0.08589
0.043,0.108,0.0859
0.043,0.109,0.08591
0.043,0.11,0.08593
0.043,0.111,0.08594
